city,subcity,restaurant,rating,New Rating Count,rating count,cost,cuisine,menu,item,price,veg_or_non_veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Ice Cream,Vannila,45,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Mug Shawarma,200,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Regular Shawarma,100,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Special Shawarma,140,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Desert Regular Shawarma,110,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Desertspecial Shawarma,170,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Desert Camel Shawarma,200,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Regular Plate Shawarma,180,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Special Plate  Shawarma,200,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Veg Shawarma,90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Golden Shawarma,100,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Paneer Shawarma,110,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Paneer Golden Shawarma,120,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Desert Special Veg Shawarma,110,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Spicy Cheesy Shawrma,140,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Regular Bucket Shawarma - 1kg,980,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Shawarma,Panipuri Shawarma,195,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Cheese Corn Nuggets,100,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Veg Cutlet - 2 Pcs,80,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Chicken Cutlet - 2pcs,100,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Desert Popcorn,130,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Desert Special Popcorn,170,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Fried Chicken,120,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Desert Special Fried Chickenn,160,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Chickenn Nuggets,100,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Chicken Roll,60,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,French Fries,80,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Desert Special  Fries (Customised),90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Cheesy Fries,100,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Cheesy Potato Shots,100,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Smilies,80,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Starters,Dips,25,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Veg Pizza,140,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Panneer Pizza,150,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Desert Special Veg Deluxe Pizza,160,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Deluxe Pizza,150,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Cheese Pizza,150,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Grilled Chicken Pizza,170,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Fried Chicken Pizza,170,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Pizza,Desert Special Chicken Pizza,180,Non-veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Falooda,Minni Falooda,120,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Falooda,Royal Falooda,140,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Falooda,Dry Fruit Falooda,160,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Falooda,Fruit Salad With Ice Cream,100,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Falooda,Spanish Delight,120,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Sapota / Chiku Milk Shake,70,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Apple Milkshake,75,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Pomengranate Milk Shake,80,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Fig Honney Milk Shake,80,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Pineapple Milkshake,70,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Custard Apple Milkshake,70,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Butter Fruit Milk Shake,80,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Dates Milk Shake,90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Jack Fruit Milk Shake,70,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Dragon Fruit Milk Shake,90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Kiwi Milk Shake,90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Dry Fruit Milk Shake,90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Milk Shake,Avil Milk Shake,90,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Lassi,Lassi,50,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Lassi,Mango Lassi,60,Veg
Chennai,Poonamallee,DESERT SHAWARMA MIRDUS KITCHEN,4.1,5,Too Few Ratings,170,"Arabian,American",Lassi,Pista Lassi,60,Veg
Chennai,Poonamallee,ROYAL CAFE,4.1,5,Too Few Ratings,100,South Indian,Snacks,Butter Sweet Com Masala,60,Veg
Chennai,Poonamallee,ROYAL CAFE,4.1,5,Too Few Ratings,100,South Indian,Snacks,Sundal Gravy,60,Veg
Chennai,Poonamallee,ROYAL CAFE,4.1,5,Too Few Ratings,100,South Indian,Snacks,Salem Thattu Vadai Set (4 Pcs),80,Veg
Chennai,Poonamallee,ROYAL CAFE,4.1,5,Too Few Ratings,100,South Indian,Sandwich,Grill Veg. Sandwich,100,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Chicken Schezwan Noodles,220,Non-veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Veg Schezwan Noodles,180,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Panneer Schezwan Rice,250,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Mixed Fried Rice,250,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Veg Schezwan Rice,200,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Veg Rice,150,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Veg Noodles,160,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Gobi Manchuriyan,200,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Mushroom Manchuriyan,200,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Gobi Schezwan Rice,200,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Gobi Fried Rice,180,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Panner Fried Rice,220,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Mushroom Schezwan Rice,190,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Mushroom Fried Rice,180,Veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Egg Schezwan Rice,180,Non-veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Egg Noodles,160,Non-veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Egg Fried Rice,150,Non-veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Chicken Noodles,200,Non-veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Chicken Schezwan Rice,180,Non-veg
Chennai,Poonamallee,MADURAI CHETTINADU,4.1,5,Too Few Ratings,200,South Indian,Fast Food,Chicken Fried Rice,140,Non-veg
Chennai,Poonamallee,THALAPPAKATTU,3.5,50,50+ ratings,300,"Biryani,Chinese",Fried Rice,Chicken Fried Rice,240,Non-veg
Chennai,Poonamallee,THALAPPAKATTU,3.5,50,50+ ratings,300,"Biryani,Chinese",Fried Rice,Egg Fried Rice,190,Non-veg
Chennai,Poonamallee,THALAPPAKATTU,3.5,50,50+ ratings,300,"Biryani,Chinese",Fried Rice,Veg. Fried Rice,160,Veg
Chennai,Poonamallee,THALAPPAKATTU,3.5,50,50+ ratings,300,"Biryani,Chinese",Fried Rice,Gobi Fried Rice,190,Veg
Chennai,Poonamallee,THALAPPAKATTU,3.5,50,50+ ratings,300,"Biryani,Chinese",Fried Rice,Mushroom Fried Rice,190,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Salads,Tomato Salad (1 Box),94,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Salads,Mix Veg Salad (1 Box),104,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Salads,Watermelon Salad (1 Box),89,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Veg Maggi,79,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Egg Maggi,84,Non-veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Chicken Maggi,94,Non-veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Sweet Corn Maggi,79,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Schezwan Veg Maggi,84,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Lemon Maggi,74,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Paneer Maggi,89,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Prawn Maggi,124,Non-veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Schezwan Chicken Maggi,98,Non-veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Peri Peri Veg Maggi,74,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Cheese Veg Maggi,89,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Mushroom Maggi,84,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Chicken Cheese Maggi,99,Non-veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Maggi,Soupy Veg Maggi,79,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,French Fries,89,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Peri Peri French Fries,94,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Smilies (5 Pcs),84,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Chicken Cutlet (2 Pcs),69,Non-veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Chilli Garlic Potato Poppers (8 Pcs),69,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Masala French Fries,94,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Peri Peri Smilies (5 Pcs),89,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Spicy French Fries,94,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Spicy Potato Smilies (5 Pcs),89,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Tandoori Paneer Nuggets (5 Pcs),99,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Snacks,Veg Cutlet (2 Pcs),54,Veg
Chennai,Poonamallee,Victuals,3.8,50,50+ ratings,250,"Beverages,Chinese",Lassi,Sweet Lassi (350 Ml),59,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Veg Fried Rice,115,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Veg Schezwan Rice,125,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Zeera Rice,130,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Schezwan Egg Rice,140,Non-veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Paneer Fried Rice,150,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Gobi Fried Rice,150,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Mushroom Fried Rice,150,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Mush Room Schezwan Rice,160,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Schezwan Panner Rice,160,Veg
Chennai,Poonamallee,Hotel Vaithee Park,4.1,5,Too Few Ratings,400,"Biryani,North Indian",Fried Rice,Egg Fried Rice,110,Non-veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Orange Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Black Current Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Sweet Lassi,60,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Mango Lassi,85,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Banana Lassi,85,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Fruit Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Strawberry Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Pista Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Chocolate Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Royal Lassi,115,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Lassi,Badam Lassi,99,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Rose Milk Falooda,130,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Belgian Chocolate Falooda,160,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Badam Falooda,145,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Brownie Delicious Nuts Falooda,199,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Pista Falooda,145,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Fruity Falooda,145,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Royal Kashmiri Falooda,160,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Falooda,Royal Kulfi Falooda,160,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Dry fruit Shake,Dry fruit Shake,165,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Dry fruit Shake,Arabian Night Shake,165,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Dry fruit Shake,Kaju Anjeer,180,Veg
Chennai,Poonamallee,LASSIDAY CAFE BURGER PAV,4.1,5,Too Few Ratings,300,"Beverages,Juices",Dry fruit Shake,Dry Anjeer,180,Veg
Chennai,Poonamallee,Madras Meen Kuzhambu,4.1,5,Too Few Ratings,300,Indian,Idli,Idli,4.5,Veg
Chennai,Poonamallee,Madras Meen Kuzhambu,4.1,5,Too Few Ratings,300,Indian,Idli,Curd Idli,170,Veg
Chennai,Poonamallee,Madras Meen Kuzhambu,4.1,5,Too Few Ratings,300,Indian,Idli,Special Podi Idli,175,Veg
Chennai,Poonamallee,Madras Meen Kuzhambu,4.1,5,Too Few Ratings,300,Indian,Idli,Thattu Sambar Idli,90,Veg
Chennai,Poonamallee,Madras Meen Kuzhambu,4.1,5,Too Few Ratings,300,Indian,Idli,Mini Podi Idli,150,Veg
Chennai,Poonamallee,Madras Meen Kuzhambu,4.1,5,Too Few Ratings,300,Indian,Idli,Mini Sambar Idli,150,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Dark Choco Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Kit Kat Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Nutella Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Perk Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Chocopie Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Dairy Milk Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Milkybar Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Bar One Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Chocolate Sharjah Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Choco Chickoo Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Chickoo Milkshake,99,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Rose Milkshake,65,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Banana Milkshake,65,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Papaya Milkshake,65,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Custard Apple Milkshake,70,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Sapota ( Chickoo ) Milkshake,75,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Fig Milkshake,75,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Cold Coffee Milkshake,99,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Vanilla Milkshake,99,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Butterscotch Milkshake,99,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Pista Milkshake,99,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Chocolate Milkshake,109,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Dates Milkshake,90,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Mango Milkshake,75,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Pomegranate Milkshake,75,Veg
Chennai,Poonamallee,APPLE SQUEEZE,4.1,5,Too Few Ratings,150,Juices,Milkshakes,Apple Milkshake,75,Veg
